isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	XLOC_018775	TCONS_00028900	ZSCAN2	ENST00000540936.1	sense	intergenic	20805	same_strand	upstream
1	XLOC_029814	TCONS_00045651	E2F6	ENST00000307236.8	antisense	intergenic	17504	convergent	downstream
1	XLOC_001556	TCONS_00002430	HIST2H3PS2	ENST00000392948.3	antisense	genic	0	containing	exonic
1	XLOC_041941	TCONS_00065228	GNRHR	ENST00000226413.4	antisense	intergenic	16136	convergent	downstream
1	XLOC_014594	TCONS_00022324	SLC25A30	ENST00000539591.5	antisense	genic	0	overlapping	exonic
1	XLOC_023528	TCONS_00036132	GJC1	ENST00000587113.1	antisense	intergenic	3974	convergent	downstream
1	XLOC_037075	TCONS_00057539	TTC28	ENST00000612946.4	antisense	genic	0	nested	exonic
1	XLOC_030120	TCONS_00046210	SLC8A1	ENST00000406785.6	antisense	genic	0	overlapping	exonic
1	XLOC_059236	TCONS_00091718	AMMECR1	ENST00000262844.9	antisense	genic	0	nested	exonic
1	XLOC_057378	TCONS_00089089	SAPCD2	ENST00000409687.4	antisense	genic	0	overlapping	exonic
1	XLOC_029050	TCONS_00044457	ZNF30	ENST00000303586.11	antisense	intergenic	20694	divergent	upstream
1	XLOC_015246	TCONS_00023335	USP12	ENST00000282344.10	sense	intergenic	48233	same_strand	downstream
1	XLOC_005479	TCONS_00008502	PRKCQ	ENST00000539722.5	antisense	intergenic	124	divergent	upstream
1	XLOC_054444	TCONS_00084633	AZIN1	ENST00000337198.9	antisense	intergenic	30546	convergent	downstream
1	XLOC_007712	TCONS_00011938	FGF8	ENST00000618991.4	sense	intergenic	13107	same_strand	downstream
1	XLOC_023547	TCONS_00036158	MAP3K14	ENST00000344686.6	antisense	genic	0	overlapping	exonic
1	XLOC_000175	TCONS_00000322	CASZ1	ENST00000377022.7	antisense	genic	0	nested	exonic
1	XLOC_000511	TCONS_00000776	MATN1	ENST00000373765.4	antisense	genic	0	overlapping	exonic
1	XLOC_037079	TCONS_00057547	XBP1	ENST00000216037.10	antisense	intergenic	12527	divergent	upstream
1	XLOC_045355	TCONS_00070395	PSD2	ENST00000274710.3	sense	intergenic	36114	same_strand	upstream
1	XLOC_033073	TCONS_00051101	RPIA	ENST00000283646.4	antisense	intergenic	80252	convergent	downstream
1	XLOC_028153	TCONS_00043094	SIGLECL1	ENST00000316401.11	sense	intergenic	2069	same_strand	downstream
1	XLOC_018758	TCONS_00028877	TM6SF1	ENST00000322019.13	sense	intergenic	12871	same_strand	upstream
1	XLOC_039747	TCONS_00061790	MUC20	ENST00000447234.6	sense	intergenic	3912	same_strand	upstream
1	XLOC_044918	TCONS_00069713	TMEM161B	ENST00000503194.1	antisense	genic	0	overlapping	exonic
1	XLOC_056725	TCONS_00088160	SPATA31E1	ENST00000325643.5	sense	intergenic	25594	same_strand	downstream
1	XLOC_016501	TCONS_00025283	NUMB	ENST00000554546.5	antisense	genic	0	nested	exonic
1	XLOC_035992	TCONS_00055716	CYYR1	ENST00000400043.3	antisense	genic	0	overlapping	intronic
1	XLOC_059103	TCONS_00091535	BRWD3	ENST00000373275.4	antisense	intergenic	1977	convergent	downstream
1	XLOC_099623	TCONS_00309336	TMEM244	ENST00000368143.5	antisense	genic	0	overlapping	exonic
1	XLOC_030090	TCONS_00046103	CEBPZ	ENST00000234170.9	antisense	genic	0	nested	exonic
1	XLOC_054228	TCONS_00174724	AKAP8	ENST00000269701.6	antisense	intergenic	392	convergent	downstream
1	XLOC_122087	TCONS_00367554	HIATL1	ENST00000375344.7	antisense	intergenic	14767	divergent	upstream
1	XLOC_018612	TCONS_00028668	UBL7	ENST00000361351.8	antisense	intergenic	125	divergent	upstream
1	XLOC_010646	TCONS_00016312	RAB30	ENST00000534141.5	sense	intergenic	22728	same_strand	upstream
1	XLOC_060256	TCONS_00093046	ARHGAP36	ENST00000412432.6	antisense	genic	0	containing	intronic
1	XLOC_021365	TCONS_00032810	FAM92B	ENST00000539556.5	antisense	intergenic	58768	divergent	upstream
1	XLOC_019699	TCONS_00030314	HEXA	ENST00000268097.9	sense	intergenic	2739	same_strand	upstream
1	XLOC_030840	TCONS_00047380	LIMS3	ENST00000631420.1	sense	intergenic	12570	same_strand	downstream
1	XLOC_060174	TCONS_00092945	ZCCHC16	ENST00000340433.3	antisense	intergenic	52255	convergent	downstream
1	XLOC_029507	TCONS_00045140	ZNF616	ENST00000600228.5	sense	intergenic	2365	same_strand	downstream
1	XLOC_013147	TCONS_00020140	SLC2A13	ENST00000380858.1	sense	intergenic	37730	same_strand	upstream
1	XLOC_030688	TCONS_00047131	ANKRD36	ENST00000420699.6	sense	intergenic	19381	same_strand	downstream
1	XLOC_002163	TCONS_00003318	BRINP3	ENST00000633243.1	antisense	intergenic	77	divergent	upstream
1	XLOC_025163	TCONS_00038623	TMEM92	ENST00000300433.7	antisense	intergenic	5216	convergent	downstream
1	XLOC_023815	TCONS_00036570	TBX2	ENST00000419047.5	sense	intergenic	2285	same_strand	downstream
1	XLOC_028031	TCONS_00042922	SEPW1	ENST00000601048.5	sense	intergenic	1454	same_strand	upstream
1	XLOC_003350	TCONS_00005205	C1orf94	ENST00000488417.1	antisense	intergenic	68358	convergent	downstream
1	XLOC_069162	TCONS_00224299	HNF4A	ENST00000609262.5	sense	genic	0	nested	intronic
1	XLOC_031647	TCONS_00048763	FAM117B	ENST00000392238.2	sense	intergenic	20484	same_strand	upstream
1	XLOC_048292	TCONS_00153281	SLC25A10	ENST00000545862.5	sense	intergenic	12671	same_strand	downstream
1	XLOC_016838	TCONS_00025866	EIF5	ENST00000560877.5	sense	intergenic	14498	same_strand	upstream
1	XLOC_048898	TCONS_00075908	KATNA1	ENST00000367411.6	antisense	genic	0	overlapping	exonic
1	XLOC_008105	TCONS_00012568	ART5	ENST00000397068.7	antisense	intergenic	92984	convergent	downstream
1	XLOC_051445	TCONS_00079929	SEMA3E	ENST00000307792.7	antisense	intergenic	1640	convergent	downstream
1	XLOC_002819	TCONS_00004353	FO538757.2	ENST00000624735.1	sense	intergenic	57542	same_strand	upstream
1	XLOC_006122	TCONS_00009513	ZNF503	ENST00000372524.4	antisense	intergenic	1148	divergent	upstream
1	XLOC_010593	TCONS_00016233	C11orf30	ENST00000427574.6	antisense	intergenic	267	divergent	upstream
1	XLOC_005422	TCONS_00008409	KLF6	ENST00000461124.1	antisense	intergenic	86317	convergent	downstream
1	XLOC_053394	TCONS_00083011	ARHGEF5	ENST00000498580.5	antisense	genic	0	overlapping	exonic
1	XLOC_014621	TCONS_00022361	DGKH	ENST00000337343.8	sense	genic	0	overlapping	exonic
1	XLOC_088671	TCONS_00281750	SH3RF1	ENST00000508685.1	sense	genic	0	nested	intronic
1	XLOC_042967	TCONS_00066823	SLC2A9	ENST00000508585.5	sense	intergenic	80458	same_strand	downstream
1	XLOC_054671	TCONS_00085031	AGO2	ENST00000220592.9	antisense	intergenic	525	divergent	upstream
1	XLOC_017193	TCONS_00026451	RPL10L	ENST00000298283.4	sense	intergenic	67372	same_strand	downstream
1	XLOC_047833	TCONS_00074297	ZKSCAN8	ENST00000330236.6	sense	intergenic	28578	same_strand	downstream
1	XLOC_013443	TCONS_00020584	LRP1	ENST00000554174.1	antisense	genic	0	nested	exonic
1	XLOC_045890	TCONS_00071262	MED10	ENST00000255764.3	sense	intergenic	9467	same_strand	downstream
1	XLOC_005046	TCONS_00007849	MARC1	ENST00000366910.9	antisense	intergenic	9019	convergent	downstream
1	XLOC_013451	TCONS_00020605	SLC26A10	ENST00000474359.6	antisense	genic	0	overlapping	exonic
1	XLOC_008353	TCONS_00012917	BDNF	ENST00000525528.1	antisense	genic	0	containing	exonic
1	XLOC_014349	TCONS_00021945	SGCG	ENST00000218867.3	sense	intergenic	21364	same_strand	upstream
1	XLOC_052207	TCONS_00081157	FAM20C	ENST00000313766.5	antisense	intergenic	43531	divergent	upstream
1	XLOC_024419	TCONS_00037496	KRBA2	ENST00000396267.1	sense	intergenic	8096	same_strand	downstream
1	XLOC_053542	TCONS_00083220	NCAPG2	ENST00000432615.5	sense	intergenic	7862	same_strand	downstream
1	XLOC_031854	TCONS_00049096	EPHA4	ENST00000409938.5	antisense	intergenic	63341	divergent	upstream
1	XLOC_059952	TCONS_00092650	OPHN1	ENST00000355520.5	sense	intergenic	23040	same_strand	downstream
1	XLOC_000349	TCONS_00000554	CELA3A	ENST00000400271.2	sense	intergenic	12971	same_strand	downstream
1	XLOC_048379	TCONS_00075080	TPBG	ENST00000369750.3	sense	intergenic	8296	same_strand	downstream
1	XLOC_002984	TCONS_00004661	GPR157	ENST00000377411.4	sense	intergenic	18841	same_strand	upstream
1	XLOC_053428	TCONS_00083058	ACTR3C	ENST00000478393.5	sense	intergenic	6132	same_strand	downstream
1	XLOC_020350	TCONS_00031367	GRIN2A	ENST00000396573.6	antisense	intergenic	23073	divergent	upstream
1	XLOC_031992	TCONS_00049298	SPP2	ENST00000168148.7	sense	intergenic	5125	same_strand	downstream
1	XLOC_123855	TCONS_00372362	TAB3	ENST00000378930.7	antisense	genic	0	overlapping	exonic
1	XLOC_015477	TCONS_00023739	DLEU1	ENST00000461527.6	antisense	intergenic	179	divergent	upstream
1	XLOC_049899	TCONS_00077472	ADGRB3	ENST00000370598.5	antisense	intergenic	371	divergent	upstream
1	XLOC_048645	TCONS_00075507	TRAPPC3L	ENST00000356128.4	antisense	genic	0	overlapping	exonic
1	XLOC_018545	TCONS_00028557	RPLP1	ENST00000260379.10	sense	intergenic	6913	same_strand	downstream
1	XLOC_056033	TCONS_00087105	TSTA3	ENST00000526290.1	sense	intergenic	2590	same_strand	upstream
1	XLOC_030127	TCONS_00046234	C2orf91	ENST00000378711.2	antisense	intergenic	41322	convergent	downstream
1	XLOC_016430	TCONS_00025184	ARG2	ENST00000261783.3	sense	intergenic	5934	same_strand	upstream
1	XLOC_058066	TCONS_00090103	CCDC180	ENST00000526038.1	antisense	intergenic	12312	convergent	downstream
1	XLOC_040149	TCONS_00062500	ACKR2	ENST00000565749.1	antisense	genic	0	overlapping	exonic
1	XLOC_004234	TCONS_00006631	NBPF12	ENST00000617931.4	antisense	intergenic	48536	convergent	downstream
1	XLOC_051444	TCONS_00079927	PCLO	ENST00000333891.13	antisense	intergenic	96602	convergent	downstream
1	XLOC_048344	TCONS_00153598	ZNF750	ENST00000572562.1	antisense	genic	0	nested	intronic
1	XLOC_026210	TCONS_00040250	ZCCHC2	ENST00000269499.9	sense	intergenic	42098	same_strand	upstream
1	XLOC_042178	TCONS_00065603	PPP3CA	ENST00000529324.5	antisense	genic	0	overlapping	intronic
1	XLOC_024046	TCONS_00036921	MFSD11	ENST00000585865.1	sense	intergenic	11044	same_strand	downstream
1	XLOC_054799	TCONS_00085232	ARHGEF10	ENST00000518288.5	antisense	genic	0	overlapping	exonic
1	XLOC_035278	TCONS_00054553	TASP1	ENST00000337743.8	sense	intergenic	4747	same_strand	downstream
1	XLOC_037616	TCONS_00058380	RGL4	ENST00000612432.4	antisense	genic	0	containing	exonic
1	XLOC_046388	TCONS_00072007	TNPO1	ENST00000337273.9	antisense	intergenic	44595	divergent	upstream
1	XLOC_013517	TCONS_00020711	HMGA2	ENST00000403681.6	antisense	intergenic	61430	convergent	downstream
1	XLOC_054589	TCONS_00084884	FAM84B	ENST00000304916.3	antisense	intergenic	33880	divergent	upstream
1	XLOC_036398	TCONS_00056402	AF165138.7	ENST00000400562.1	sense	intergenic	87941	same_strand	upstream
1	XLOC_004861	TCONS_00007554	FMOD	ENST00000354955.4	sense	intergenic	1876	same_strand	upstream
1	XLOC_005008	TCONS_00007794	KCTD3	ENST00000259154.8	antisense	intergenic	1	divergent	upstream
1	XLOC_054899	TCONS_00085378	AF131216.1	ENST00000622929.1	sense	intergenic	999	same_strand	downstream
1	XLOC_040781	TCONS_00063463	EFCAB12	ENST00000505956.5	sense	intergenic	10727	same_strand	downstream
1	XLOC_044887	TCONS_00069659	XRCC4	ENST00000511817.1	sense	intergenic	34330	same_strand	downstream
1	XLOC_050002	TCONS_00077654	HTR1E	ENST00000305344.6	antisense	genic	0	overlapping	exonic
1	XLOC_052652	TCONS_00081849	IKZF1	ENST00000484847.5	antisense	intergenic	28502	divergent	upstream
1	XLOC_048090	TCONS_00074688	TREML1	ENST00000373127.8	antisense	intergenic	8507	convergent	downstream
1	XLOC_059695	TCONS_00092342	RPS6KA3	ENST00000492128.5	sense	intergenic	44743	same_strand	upstream
1	XLOC_007191	TCONS_00011183	ANTXRL	ENST00000619553.4	antisense	intergenic	16881	divergent	upstream
1	XLOC_000284	TCONS_00000454	PADI1	ENST00000375471.4	sense	intergenic	7509	same_strand	upstream
1	XLOC_056700	TCONS_00088121	NAA35	ENST00000361671.9	sense	intergenic	81299	same_strand	upstream
1	XLOC_014029	TCONS_00021459	CCDC60	ENST00000327554.2	antisense	genic	0	overlapping	intronic
1	XLOC_014671	TCONS_00022460	INTS6	ENST00000483288.5	antisense	genic	0	overlapping	exonic
1	XLOC_017574	TCONS_00027011	ALKBH1	ENST00000216489.7	sense	intergenic	19349	same_strand	downstream
1	XLOC_042809	TCONS_00066560	TRIML1	ENST00000507581.5	sense	intergenic	27395	same_strand	downstream
1	XLOC_002387	TCONS_00003642	CD34	ENST00000356522.4	antisense	intergenic	52384	divergent	upstream
1	XLOC_022661	TCONS_00034799	ACSF3	ENST00000537116.5	antisense	intergenic	1243	convergent	downstream
1	XLOC_025338	TCONS_00038876	LRRC37A3	ENST00000339474.9	sense	intergenic	68960	same_strand	downstream
1	XLOC_002041	TCONS_00003157	TEX35	ENST00000419909.6	sense	intergenic	50202	same_strand	downstream
1	XLOC_030479	TCONS_00046823	TACR1	ENST00000497764.1	antisense	genic	0	containing	intronic
1	XLOC_055719	TCONS_00086640	ZFPM2	ENST00000511341.6	antisense	genic	0	overlapping	exonic
1	XLOC_051897	TCONS_00080646	BPGM	ENST00000344924.7	sense	intergenic	4331	same_strand	downstream
1	XLOC_020620	TCONS_00031739	SPN	ENST00000395389.2	sense	intergenic	43496	same_strand	upstream
1	XLOC_050861	TCONS_00079012	AC073072.1	ENST00000625271.1	sense	intergenic	3193	same_strand	downstream
1	XLOC_046386	TCONS_00072000	ZNF366	ENST00000318442.5	sense	intergenic	66348	same_strand	upstream
1	XLOC_000976	TCONS_00001458	L1TD1	ENST00000498273.1	sense	intergenic	11296	same_strand	downstream
1	XLOC_005036	TCONS_00007835	IARS2	ENST00000490891.1	antisense	genic	0	overlapping	exonic
1	XLOC_005618	TCONS_00008725	NEBL	ENST00000417816.2	antisense	intergenic	73565	divergent	upstream
1	XLOC_030354	TCONS_00046633	ETAA1	ENST00000272342.5	sense	intergenic	99068	same_strand	upstream
1	XLOC_047278	TCONS_00073331	FAM153B	ENST00000508356.5	antisense	intergenic	42084	convergent	downstream
1	XLOC_043154	TCONS_00067093	TMEM33	ENST00000504986.5	antisense	intergenic	53277	divergent	upstream
1	XLOC_028953	TCONS_00044299	ZNF675	ENST00000601935.5	sense	intergenic	20266	same_strand	downstream
1	XLOC_002144	TCONS_00003285	PLA2G4A	ENST00000367466.3	sense	intergenic	82708	same_strand	downstream
1	XLOC_037802	TCONS_00058667	APOL3	ENST00000349314.6	sense	intergenic	12590	same_strand	downstream
1	XLOC_019939	TCONS_00030715	AEN	ENST00000332810.3	antisense	intergenic	16186	divergent	upstream
1	XLOC_056844	TCONS_00088342	ZNF510	ENST00000223428.8	antisense	intergenic	28396	convergent	downstream
1	XLOC_033486	TCONS_00051762	TISP43	ENST00000419965.1	antisense	genic	0	overlapping	exonic
1	XLOC_011065	TCONS_00016939	DDX25	ENST00000584970.1	antisense	genic	0	containing	intronic
1	XLOC_048173	TCONS_00074796	TNFRSF21	ENST00000296861.2	antisense	intergenic	59038	divergent	upstream
1	XLOC_036062	TCONS_00055838	C21orf62	ENST00000487113.1	antisense	genic	0	overlapping	intronic
1	XLOC_007169	TCONS_00011144	ZNF22	ENST00000298299.3	antisense	intergenic	56101	convergent	downstream
1	XLOC_054968	TCONS_00085481	SH2D4A	ENST00000265807.7	antisense	intergenic	68095	divergent	upstream
1	XLOC_000376	TCONS_00000594	CNR2	ENST00000374472.4	antisense	intergenic	8393	divergent	upstream
1	XLOC_019128	TCONS_00029454	GOLGA8T	ENST00000569052.1	antisense	intergenic	8343	convergent	downstream
1	XLOC_037057	TCONS_00057466	CRYBA4	ENST00000354760.3	sense	intergenic	15968	same_strand	downstream
1	XLOC_054671	TCONS_00085030	AGO2	ENST00000220592.9	antisense	intergenic	361	divergent	upstream
1	XLOC_008921	TCONS_00013789	MRGPRF	ENST00000441623.1	antisense	intergenic	7857	convergent	downstream
1	XLOC_092908	TCONS_00292631	LPCAT1	ENST00000283415.3	sense	intergenic	86488	same_strand	upstream
1	XLOC_023619	TCONS_00036299	HOXB13	ENST00000290295.7	antisense	intergenic	3913	divergent	upstream
1	XLOC_022907	TCONS_00035176	PIRT	ENST00000580256.2	antisense	intergenic	39863	divergent	upstream
1	XLOC_032595	TCONS_00050296	PPM1B	ENST00000378540.8	antisense	intergenic	3653	convergent	downstream
1	XLOC_011857	TCONS_00018170	MMP19	ENST00000548882.5	antisense	genic	0	overlapping	exonic
1	XLOC_044047	TCONS_00068389	TENM3	ENST00000513201.1	antisense	genic	0	overlapping	exonic
1	XLOC_008166	TCONS_00012644	RIC3	ENST00000343202.8	antisense	intergenic	361	divergent	upstream
1	XLOC_002313	TCONS_00003546	PIK3C2B	ENST00000424712.6	antisense	genic	0	overlapping	intronic
1	XLOC_008198	TCONS_00012699	MRVI1	ENST00000531107.5	antisense	genic	0	overlapping	exonic
1	XLOC_019032	TCONS_00029324	GOLGA6L6	ENST00000619213.1	sense	intergenic	54463	same_strand	downstream
1	XLOC_032233	TCONS_00049767	MBOAT2	ENST00000305997.7	sense	intergenic	77582	same_strand	upstream
1	XLOC_036715	TCONS_00056905	SIK1	ENST00000270162.6	sense	intergenic	34935	same_strand	upstream
1	XLOC_023549	TCONS_00036163	ARHGAP27	ENST00000531735.5	antisense	genic	0	nested	exonic
1	XLOC_019850	TCONS_00030564	MESDC2	ENST00000261758.5	sense	intergenic	926	same_strand	upstream
1	XLOC_003964	TCONS_00006196	SLC44A3	ENST00000446120.6	antisense	intergenic	123	divergent	upstream
1	XLOC_008918	TCONS_00013785	MRPL21	ENST00000362034.6	antisense	intergenic	16734	convergent	downstream
1	XLOC_022500	TCONS_00034507	NUDT7	ENST00000613075.4	antisense	genic	0	overlapping	exonic
1	XLOC_027796	TCONS_00042590	ZNF573	ENST00000392138.5	antisense	intergenic	626	divergent	upstream
1	XLOC_077028	TCONS_00248783	LSAMP	ENST00000539563.5	antisense	genic	0	overlapping	exonic
1	XLOC_034321	TCONS_00053014	COL6A3	ENST00000473258.1	sense	intergenic	29303	same_strand	downstream
1	XLOC_011576	TCONS_00017708	BICD1	ENST00000551848.1	sense	intergenic	55254	same_strand	upstream
1	XLOC_056102	TCONS_00087213	PIGO	ENST00000474436.1	antisense	genic	0	containing	intronic
1	XLOC_010409	TCONS_00015978	ACTN3	ENST00000513398.1	antisense	genic	0	nested	exonic
1	XLOC_011515	TCONS_00017629	ITPR2	ENST00000381340.7	antisense	genic	0	overlapping	intronic
1	XLOC_050715	TCONS_00078758	RBAK-RBAKDN	ENST00000396904.2	sense	intergenic	40327	same_strand	downstream
1	XLOC_054158	TCONS_00084199	BHLHE22	ENST00000321870.2	sense	intergenic	34530	same_strand	upstream
1	XLOC_019326	TCONS_00029760	TRIM69	ENST00000338264.8	antisense	intergenic	10367	convergent	downstream
1	XLOC_042919	TCONS_00066760	STX18	ENST00000507908.5	sense	intergenic	23748	same_strand	upstream
1	XLOC_036801	TCONS_00057035	POTEH	ENST00000621704.4	sense	intergenic	63328	same_strand	downstream
1	XLOC_049580	TCONS_00076990	MICB	ENST00000494577.1	antisense	genic	0	overlapping	exonic
1	XLOC_041295	TCONS_00064218	HES1	ENST00000232424.3	antisense	intergenic	77627	divergent	upstream
1	XLOC_028984	TCONS_00044367	PLEKHF1	ENST00000436066.3	antisense	intergenic	3628	divergent	upstream
1	XLOC_115591	TCONS_00351482	PDE7A	ENST00000518667.1	sense	genic	0	nested	intronic
1	XLOC_038439	TCONS_00059675	ZNF445	ENST00000396077.7	antisense	genic	0	nested	exonic
1	XLOC_041202	TCONS_00064054	KLHL24	ENST00000475827.5	antisense	genic	0	overlapping	exonic
1	XLOC_041476	TCONS_00064530	NOP14	ENST00000416614.6	antisense	genic	0	overlapping	exonic
1	XLOC_020163	TCONS_00031104	CLCN7	ENST00000563642.6	antisense	genic	0	nested	exonic
1	XLOC_000397	TCONS_00001612	TMEM51	ENST00000428417.5	sense	genic	0	nested	intronic
1	XLOC_021285	TCONS_00032693	MAF	ENST00000393350.1	antisense	intergenic	75205	divergent	upstream
1	XLOC_034388	TCONS_00053109	ANO7	ENST00000274979.12	antisense	genic	0	nested	exonic
1	XLOC_005874	TCONS_00009143	PTPN20	ENST00000374342.6	sense	intergenic	57779	same_strand	upstream
1	XLOC_013374	TCONS_00020488	NEUROD4	ENST00000242994.3	antisense	intergenic	11944	divergent	upstream
1	XLOC_001399	TCONS_00002176	SLC6A17	ENST00000331565.4	sense	intergenic	3756	same_strand	upstream
1	XLOC_030802	TCONS_00047320	RGPD3	ENST00000304514.11	antisense	intergenic	13043	convergent	downstream
1	XLOC_026963	TCONS_00041362	ZNF236	ENST00000320610.13	antisense	intergenic	694	divergent	upstream
1	XLOC_034979	TCONS_00054051	ZNF217	ENST00000431687.5	antisense	genic	0	overlapping	exonic
1	XLOC_032733	TCONS_00050503	BCL11A	ENST00000359629.9	sense	intergenic	49940	same_strand	downstream
1	XLOC_035053	TCONS_00054169	CDH26	ENST00000370991.7	sense	intergenic	49493	same_strand	downstream
1	XLOC_106385	TCONS_00326981	ZSCAN25	ENST00000334715.7	sense	intergenic	129	same_strand	downstream
1	XLOC_031686	TCONS_00048809	ZDBF2	ENST00000374423.7	sense	intergenic	1088	same_strand	downstream
1	XLOC_030474	TCONS_00046815	POLE4	ENST00000483063.1	sense	intergenic	14873	same_strand	upstream
1	XLOC_051432	TCONS_00079887	MAGI2	ENST00000419488.5	antisense	genic	0	overlapping	exonic
1	XLOC_017221	TCONS_00026510	VCPKMT	ENST00000569518.5	sense	intergenic	67403	same_strand	downstream
1	XLOC_019020	TCONS_00029307	TARSL2	ENST00000335968.7	antisense	intergenic	26428	divergent	upstream
1	XLOC_054425	TCONS_00084607	ZNF706	ENST00000520454.1	antisense	intergenic	81252	divergent	upstream
1	XLOC_039815	TCONS_00061939	CNTN4	ENST00000422330.5	antisense	intergenic	649	divergent	upstream
1	XLOC_039176	TCONS_00060838	TOPBP1	ENST00000260810.9	antisense	intergenic	106	divergent	upstream
